Year,State,Age Group,State Rate,State Births,US Births,US Birth Rate,Unit
1996,Virginia,15-17 years,27.3,"3,571","185,721",33.3,"per 1,000"
1996,Washington,15-17 years,26.2,"3,036","185,721",33.3,"per 1,000"
1996,West Virginia,15-17 years,29,"1,158","185,721",33.3,"per 1,000"
1996,Wisconsin,15-17 years,21.8,"2,507","185,721",33.3,"per 1,000"
1996,Wyoming,15-17 years,25,315,"185,721",33.3,"per 1,000"
1997,Alabama,15-17 years,41.5,"4,033","180,154",31.4,"per 1,000"
1997,Alaska,15-17 years,25.4,370,"180,154",31.4,"per 1,000"
1997,Arizona,15-17 years,44.4,"4,295","180,154",31.4,"per 1,000"
1997,Arkansas,15-17 years,41.6,"2,437","180,154",31.4,"per 1,000"
1997,California,15-17 years,34.3,"23,096","180,154",31.4,"per 1,000"
1997,Colorado,15-17 years,30.4,"2,519","180,154",31.4,"per 1,000"
1997,Connecticut,15-17 years,22.1,"1,344","180,154",31.4,"per 1,000"
1997,Delaware,15-17 years,35.3,524,"180,154",31.4,"per 1,000"
1997,District of Columbia,15-17 years,54.6,476,"180,154",31.4,"per 1,000"
1997,Florida,15-17 years,34.2,"9,449","180,154",31.4,"per 1,000"
1997,Georgia,15-17 years,43.1,"7,091","180,154",31.4,"per 1,000"
1997,Hawaii,15-17 years,23.9,582,"180,154",31.4,"per 1,000"
1997,Idaho,15-17 years,22.9,742,"180,154",31.4,"per 1,000"
1997,Illinois,15-17 years,33.3,"8,642","180,154",31.4,"per 1,000"
1997,Indiana,15-17 years,31.8,"4,138","180,154",31.4,"per 1,000"
1997,Iowa,15-17 years,20.3,"1,333","180,154",31.4,"per 1,000"
1997,Kansas,15-17 years,27.4,"1,655","180,154",31.4,"per 1,000"
1997,Kentucky,15-17 years,34.7,"3,008","180,154",31.4,"per 1,000"
1997,Louisiana,15-17 years,41,"4,499","180,154",31.4,"per 1,000"
1997,Maine,15-17 years,15.5,407,"180,154",31.4,"per 1,000"
1997,Maryland,15-17 years,27.4,"2,755","180,154",31.4,"per 1,000"
1997,Massachusetts,15-17 years,18.8,"2,107","180,154",31.4,"per 1,000"
1997,Michigan,15-17 years,25.7,"5,396","180,154",31.4,"per 1,000"
1997,Minnesota,15-17 years,17.9,"1,918","180,154",31.4,"per 1,000"
1997,Mississippi,15-17 years,49.1,"3,390","180,154",31.4,"per 1,000"
1997,Missouri,15-17 years,29.6,"3,559","180,154",31.4,"per 1,000"
1997,Montana,15-17 years,20.1,428,"180,154",31.4,"per 1,000"
1997,Nebraska,15-17 years,21.2,829,"180,154",31.4,"per 1,000"
1997,Nevada,15-17 years,42.3,"1,374","180,154",31.4,"per 1,000"
1997,New Hampshire,15-17 years,14.1,338,"180,154",31.4,"per 1,000"
1997,New Jersey,15-17 years,20.8,"3,233","180,154",31.4,"per 1,000"
1997,New Mexico,15-17 years,43.2,"1,873","180,154",31.4,"per 1,000"
1997,New York,15-17 years,22.2,"8,081","180,154",31.4,"per 1,000"
1997,North Carolina,15-17 years,38,"5,581","180,154",31.4,"per 1,000"
1997,North Dakota,15-17 years,14.2,219,"180,154",31.4,"per 1,000"
1997,Ohio,15-17 years,28.5,"6,935","180,154",31.4,"per 1,000"
1997,Oklahoma,15-17 years,36.9,"2,867","180,154",31.4,"per 1,000"
1997,Oregon,15-17 years,26.6,"1,890","180,154",31.4,"per 1,000"
1997,Pennsylvania,15-17 years,21.7,"5,264","180,154",31.4,"per 1,000"
1997,Rhode Island,15-17 years,27,512,"180,154",31.4,"per 1,000"
1997,South Carolina,15-17 years,38.6,"3,238","180,154",31.4,"per 1,000"
1997,South Dakota,15-17 years,21.5,401,"180,154",31.4,"per 1,000"
1997,Tennessee,15-17 years,37.7,"4,280","180,154",31.4,"per 1,000"
1997,Texas,15-17 years,46.2,"21,104","180,154",31.4,"per 1,000"
1997,Total U.S.,15-17 years,31.4,"180,154","180,154",31.4,"per 1,000"
1997,Utah,15-17 years,22.9,"1,443","180,154",31.4,"per 1,000"
1997,Vermont,15-17 years,11.9,153,"180,154",31.4,"per 1,000"
1997,Virginia,15-17 years,25.7,"3,456","180,154",31.4,"per 1,000"
1997,Washington,15-17 years,24.5,"2,967","180,154",31.4,"per 1,000"
1997,West Virginia,15-17 years,27.6,"1,081","180,154",31.4,"per 1,000"
1997,Wisconsin,15-17 years,21.6,"2,544","180,154",31.4,"per 1,000"
1997,Wyoming,15-17 years,23.3,298,"180,154",31.4,"per 1,000"
1998,Alabama,15-17 years,39.5,"3,781","173,231",29.9,"per 1,000"
1998,Alaska,15-17 years,25.3,386,"173,231",29.9,"per 1,000"
1998,Arizona,15-17 years,44.4,"4,430","173,231",29.9,"per 1,000"
1998,Arkansas,15-17 years,39.8,"2,330","173,231",29.9,"per 1,000"
1998,California,15-17 years,31.4,"21,637","173,231",29.9,"per 1,000"
1998,Colorado,15-17 years,29.8,"2,549","173,231",29.9,"per 1,000"
1998,Connecticut,15-17 years,21,"1,303","173,231",29.9,"per 1,000"
1998,Delaware,15-17 years,32.7,490,"173,231",29.9,"per 1,000"
1998,District of Columbia,15-17 years,55.2,456,"173,231",29.9,"per 1,000"
1998,Florida,15-17 years,32.6,"9,275","173,231",29.9,"per 1,000"
1998,Georgia,15-17 years,39.6,"6,582","173,231",29.9,"per 1,000"
1998,Hawaii,15-17 years,28.1,686,"173,231",29.9,"per 1,000"
1998,Idaho,15-17 years,24.1,784,"173,231",29.9,"per 1,000"
1998,Illinois,15-17 years,31.9,"8,288","173,231",29.9,"per 1,000"
1998,Indiana,15-17 years,28.9,"3,754","173,231",29.9,"per 1,000"
1998,Iowa,15-17 years,18.9,"1,235","173,231",29.9,"per 1,000"
1998,Kansas,15-17 years,25,"1,528","173,231",29.9,"per 1,000"
1998,Kentucky,15-17 years,31.8,"2,706","173,231",29.9,"per 1,000"
1998,Louisiana,15-17 years,39.6,"4,339","173,231",29.9,"per 1,000"
1998,Maine,15-17 years,14.9,396,"173,231",29.9,"per 1,000"
1998,Maryland,15-17 years,25.8,"2,673","173,231",29.9,"per 1,000"
1998,Massachusetts,15-17 years,18,"2,053","173,231",29.9,"per 1,000"
1998,Michigan,15-17 years,24.6,"5,163","173,231",29.9,"per 1,000"
1998,Minnesota,15-17 years,16.7,"1,819","173,231",29.9,"per 1,000"
1998,Mississippi,15-17 years,46.5,"3,183","173,231",29.9,"per 1,000"
1998,Missouri,15-17 years,28.8,"3,482","173,231",29.9,"per 1,000"
1998,Montana,15-17 years,19.8,422,"173,231",29.9,"per 1,000"
1998,Nebraska,15-17 years,20.6,812,"173,231",29.9,"per 1,000"
1998,Nevada,15-17 years,38.3,"1,317","173,231",29.9,"per 1,000"
1998,New Hampshire,15-17 years,13.3,329,"173,231",29.9,"per 1,000"
1998,New Jersey,15-17 years,19.8,"3,091","173,231",29.9,"per 1,000"
1998,New Mexico,15-17 years,43.5,"1,901","173,231",29.9,"per 1,000"
1998,New York,15-17 years,21.2,"7,758","173,231",29.9,"per 1,000"
1998,North Carolina,15-17 years,37,"5,480","173,231",29.9,"per 1,000"
1998,North Dakota,15-17 years,16.1,248,"173,231",29.9,"per 1,000"
1998,Ohio,15-17 years,26.9,"6,507","173,231",29.9,"per 1,000"
1998,Oklahoma,15-17 years,34.8,"2,736","173,231",29.9,"per 1,000"
1998,Oregon,15-17 years,26.2,"1,874","173,231",29.9,"per 1,000"
1998,Pennsylvania,15-17 years,21.7,"5,300","173,231",29.9,"per 1,000"
1998,Rhode Island,15-17 years,24,461,"173,231",29.9,"per 1,000"
1998,South Carolina,15-17 years,38.5,"3,224","173,231",29.9,"per 1,000"
1998,South Dakota,15-17 years,19.8,367,"173,231",29.9,"per 1,000"
1998,Tennessee,15-17 years,37.1,"4,196","173,231",29.9,"per 1,000"
1998,Texas,15-17 years,44.2,"20,599","173,231",29.9,"per 1,000"
1998,Total U.S.,15-17 years,29.9,"173,231","173,231",29.9,"per 1,000"
1998,Utah,15-17 years,21.7,"1,355","173,231",29.9,"per 1,000"
1998,Vermont,15-17 years,11.3,146,"173,231",29.9,"per 1,000"
1998,Virginia,15-17 years,23.9,"3,254","173,231",29.9,"per 1,000"
1998,Washington,15-17 years,23.4,"2,887","173,231",29.9,"per 1,000"
1998,West Virginia,15-17 years,26.6,"1,004","173,231",29.9,"per 1,000"
1998,Wisconsin,15-17 years,20,"2,363","173,231",29.9,"per 1,000"
1998,Wyoming,15-17 years,22.9,292,"173,231",29.9,"per 1,000"
1999,Maine,15-17 years,14,373,"163,588",28.2,"per 1,000"
1999,Alabama,15-17 years,36.7,"3,459","163,588",28.2,"per 1,000"
1999,Alaska,15-17 years,25.5,396,"163,588",28.2,"per 1,000"
1999,Arizona,15-17 years,41.6,"4,243","163,588",28.2,"per 1,000"
1999,Arkansas,15-17 years,36.4,"2,098","163,588",28.2,"per 1,000"
1999,California,15-17 years,28.9,"20,230","163,588",28.2,"per 1,000"
1999,Colorado,15-17 years,29.6,"2,579","163,588",28.2,"per 1,000"
1999,Connecticut,15-17 years,18.8,"1,191","163,588",28.2,"per 1,000"
1999,Delaware,15-17 years,32.6,496,"163,588",28.2,"per 1,000"
1999,District of Columbia,15-17 years,51.9,438,"163,588",28.2,"per 1,000"
1999,Florida,15-17 years,30.1,"8,770","163,588",28.2,"per 1,000"
1999,Georgia,15-17 years,37.3,"6,236","163,588",28.2,"per 1,000"
1999,Hawaii,15-17 years,23.9,578,"163,588",28.2,"per 1,000"
1999,Idaho,15-17 years,24.6,793,"163,588",28.2,"per 1,000"
1999,Illinois,15-17 years,28.6,"7,408","163,588",28.2,"per 1,000"
1999,Indiana,15-17 years,27.5,"3,539","163,588",28.2,"per 1,000"
1999,Iowa,15-17 years,18.6,"1,199","163,588",28.2,"per 1,000"
1999,Kansas,15-17 years,24.5,"1,499","163,588",28.2,"per 1,000"
1999,Kentucky,15-17 years,30.2,"2,524","163,588",28.2,"per 1,000"
1999,Louisiana,15-17 years,37.3,"4,023","163,588",28.2,"per 1,000"
1999,Maryland,15-17 years,24.7,"2,608","163,588",28.2,"per 1,000"
1999,Massachusetts,15-17 years,16.1,"1,861","163,588",28.2,"per 1,000"
1999,Michigan,15-17 years,22.8,"4,755","163,588",28.2,"per 1,000"
1999,Minnesota,15-17 years,16.5,"1,805","163,588",28.2,"per 1,000"
1999,Mississippi,15-17 years,44.2,"2,961","163,588",28.2,"per 1,000"
1999,Missouri,15-17 years,27,"3,241","163,588",28.2,"per 1,000"
1999,Montana,15-17 years,18.5,395,"163,588",28.2,"per 1,000"
1999,Nebraska,15-17 years,20.2,791,"163,588",28.2,"per 1,000"
1999,Nevada,15-17 years,37.2,"1,336","163,588",28.2,"per 1,000"
1999,New Hampshire,15-17 years,10.9,271,"163,588",28.2,"per 1,000"
1999,New Jersey,15-17 years,17.7,"2,786","163,588",28.2,"per 1,000"
1999,New Mexico,15-17 years,41.7,"1,814","163,588",28.2,"per 1,000"
1999,New York,15-17 years,19.8,"7,308","163,588",28.2,"per 1,000"
1999,North Carolina,15-17 years,35.4,"5,280","163,588",28.2,"per 1,000"
1999,North Dakota,15-17 years,13,198,"163,588",28.2,"per 1,000"
1999,Ohio,15-17 years,25,"5,994","163,588",28.2,"per 1,000"
1999,Oklahoma,15-17 years,33,"2,579","163,588",28.2,"per 1,000"
1999,Oregon,15-17 years,25.2,"1,795","163,588",28.2,"per 1,000"
1999,Pennsylvania,15-17 years,20.6,"5,010","163,588",28.2,"per 1,000"
1999,Rhode Island,15-17 years,21.1,414,"163,588",28.2,"per 1,000"
1999,South Carolina,15-17 years,36.9,"3,062","163,588",28.2,"per 1,000"
1999,South Dakota,15-17 years,19.3,355,"163,588",28.2,"per 1,000"
1999,Tennessee,15-17 years,34.3,"3,860","163,588",28.2,"per 1,000"
1999,Texas,15-17 years,42.8,"20,121","163,588",28.2,"per 1,000"
1999,Total U.S.,15-17 years,28.2,"163,588","163,588",28.2,"per 1,000"
1999,Utah,15-17 years,22,"1,342","163,588",28.2,"per 1,000"
1999,Vermont,15-17 years,12,156,"163,588",28.2,"per 1,000"
1999,Virginia,15-17 years,22.7,"3,109","163,588",28.2,"per 1,000"
1999,Washington,15-17 years,21.7,"2,701","163,588",28.2,"per 1,000"
1999,West Virginia,15-17 years,24.9,904,"163,588",28.2,"per 1,000"
1999,Wisconsin,15-17 years,20.6,"2,428","163,588",28.2,"per 1,000"
1999,Wyoming,15-17 years,22.1,276,"163,588",28.2,"per 1,000"
2000,Alabama,15-17 years,36.3,"3,403","157,209",26.9,"per 1,000"
2000,Alaska,15-17 years,24.3,381,"157,209",26.9,"per 1,000"
2000,Arizona,15-17 years,41.2,"4,296","157,209",26.9,"per 1,000"
2000,Arkansas,15-17 years,35.3,"2,021","157,209",26.9,"per 1,000"
2000,California,15-17 years,26.7,"18,914","157,209",26.9,"per 1,000"
2000,Colorado,15-17 years,29.6,"2,614","157,209",26.9,"per 1,000"
2000,Connecticut,15-17 years,16.7,"1,077","157,209",26.9,"per 1,000"
2000,Delaware,15-17 years,29.4,452,"157,209",26.9,"per 1,000"
2000,District of Columbia,15-17 years,48.2,408,"157,209",26.9,"per 1,000"
2000,Florida,15-17 years,29.2,"8,648","157,209",26.9,"per 1,000"
2000,Georgia,15-17 years,36.2,"6,114","157,209",26.9,"per 1,000"
2000,Hawaii,15-17 years,22.7,542,"157,209",26.9,"per 1,000"
2000,Idaho,15-17 years,21,671,"157,209",26.9,"per 1,000"
2000,Illinois,15-17 years,27.7,"7,152","157,209",26.9,"per 1,000"
2000,Indiana,15-17 years,26.2,"3,354","157,209",26.9,"per 1,000"
2000,Iowa,15-17 years,17.8,"1,138","157,209",26.9,"per 1,000"
2000,Kansas,15-17 years,22.7,"1,379","157,209",26.9,"per 1,000"
2000,Kentucky,15-17 years,29.1,"2,403","157,209",26.9,"per 1,000"
2000,Louisiana,15-17 years,35.5,"3,796","157,209",26.9,"per 1,000"
2000,Maine,15-17 years,13.5,363,"157,209",26.9,"per 1,000"
2000,Maryland,15-17 years,23.4,"2,499","157,209",26.9,"per 1,000"
2000,Massachusetts,15-17 years,14.9,"1,740","157,209",26.9,"per 1,000"
2000,Michigan,15-17 years,22.1,"4,620","157,209",26.9,"per 1,000"
2000,Minnesota,15-17 years,15.8,"1,739","157,209",26.9,"per 1,000"
2000,Mississippi,15-17 years,44.3,"2,928","157,209",26.9,"per 1,000"
2000,Missouri,15-17 years,26.7,"3,202","157,209",26.9,"per 1,000"
2000,Montana,15-17 years,19,406,"157,209",26.9,"per 1,000"
2000,Nebraska,15-17 years,19.2,753,"157,209",26.9,"per 1,000"
2000,Nevada,15-17 years,34.9,"1,299","157,209",26.9,"per 1,000"
2000,New Hampshire,15-17 years,10.2,257,"157,209",26.9,"per 1,000"
2000,New Jersey,15-17 years,16.7,"2,660","157,209",26.9,"per 1,000"
2000,New Mexico,15-17 years,39.1,"1,700","157,209",26.9,"per 1,000"
2000,New York,15-17 years,18.7,"6,958","157,209",26.9,"per 1,000"
2000,North Carolina,15-17 years,33.8,"5,087","157,209",26.9,"per 1,000"
2000,North Dakota,15-17 years,12.4,187,"157,209",26.9,"per 1,000"
2000,Ohio,15-17 years,24.3,"5,796","157,209",26.9,"per 1,000"
2000,Oklahoma,15-17 years,32.6,"2,523","157,209",26.9,"per 1,000"
2000,Oregon,15-17 years,23.3,"1,657","157,209",26.9,"per 1,000"
2000,Pennsylvania,15-17 years,19.6,"4,763","157,209",26.9,"per 1,000"
2000,Rhode Island,15-17 years,21,415,"157,209",26.9,"per 1,000"
2000,South Carolina,15-17 years,35.4,"2,921","157,209",26.9,"per 1,000"
2000,South Dakota,15-17 years,19.3,353,"157,209",26.9,"per 1,000"
2000,Tennessee,15-17 years,33.6,"3,777","157,209",26.9,"per 1,000"
2000,Texas,15-17 years,41.6,"19,640","157,209",26.9,"per 1,000"
2000,Total U.S.,15-17 years,26.9,"157,209","157,209",26.9,"per 1,000"
2000,Utah,15-17 years,21.2,"1,271","157,209",26.9,"per 1,000"
2000,Vermont,15-17 years,10.5,138,"157,209",26.9,"per 1,000"
2000,Virginia,15-17 years,21.4,"2,960","157,209",26.9,"per 1,000"
2000,Washington,15-17 years,20.4,"2,560","157,209",26.9,"per 1,000"
2000,West Virginia,15-17 years,23.1,817,"157,209",26.9,"per 1,000"
2000,Wisconsin,15-17 years,18.8,"2,222","157,209",26.9,"per 1,000"
2000,Wyoming,15-17 years,19,235,"157,209",26.9,"per 1,000"
2001,Alabama,15-17 years,31.6,"2,975","145,324",24.5,"per 1,000"
2001,Alaska,15-17 years,18.9,302,"145,324",24.5,"per 1,000"
2001,Arizona,15-17 years,38,"4,096","145,324",24.5,"per 1,000"
2001,Arkansas,15-17 years,31.5,"1,799","145,324",24.5,"per 1,000"
2001,California,15-17 years,23.9,"17,314","145,324",24.5,"per 1,000"
2001,Colorado,15-17 years,25.7,"2,342","145,324",24.5,"per 1,000"
2001,Connecticut,15-17 years,15.1,"1,004","145,324",24.5,"per 1,000"
2001,Delaware,15-17 years,27.6,438,"145,324",24.5,"per 1,000"
2001,District of Columbia,15-17 years,41.5,347,"145,324",24.5,"per 1,000"
2001,Florida,15-17 years,26.1,"8,012","145,324",24.5,"per 1,000"
2001,Georgia,15-17 years,33.2,"5,753","145,324",24.5,"per 1,000"
2001,Hawaii,15-17 years,20.2,480,"145,324",24.5,"per 1,000"
2001,Idaho,15-17 years,18.9,602,"145,324",24.5,"per 1,000"
2001,Illinois,15-17 years,25.4,"6,625","145,324",24.5,"per 1,000"
2001,Indiana,15-17 years,23.5,"3,037","145,324",24.5,"per 1,000"
2001,Iowa,15-17 years,16.5,"1,049","145,324",24.5,"per 1,000"
2001,Kansas,15-17 years,22.4,"1,369","145,324",24.5,"per 1,000"
2001,Kentucky,15-17 years,25.7,"2,110","145,324",24.5,"per 1,000"
2001,Louisiana,15-17 years,32.4,"3,434","145,324",24.5,"per 1,000"
2001,Maine,15-17 years,11.8,321,"145,324",24.5,"per 1,000"
2001,Maryland,15-17 years,21,"2,307","145,324",24.5,"per 1,000"
2001,Massachusetts,15-17 years,13.5,"1,628","145,324",24.5,"per 1,000"
2001,Michigan,15-17 years,20.1,"4,267","145,324",24.5,"per 1,000"
2001,Minnesota,15-17 years,14.2,"1,583","145,324",24.5,"per 1,000"
2001,Mississippi,15-17 years,39,"2,542","145,324",24.5,"per 1,000"
2001,Missouri,15-17 years,23.3,"2,819","145,324",24.5,"per 1,000"
2001,Montana,15-17 years,17.9,382,"145,324",24.5,"per 1,000"
2001,Nebraska,15-17 years,19.3,760,"145,324",24.5,"per 1,000"
2001,Nevada,15-17 years,30.9,"1,222","145,324",24.5,"per 1,000"
2001,New Hampshire,15-17 years,10.1,264,"145,324",24.5,"per 1,000"
2001,New Jersey,15-17 years,15.6,"2,553","145,324",24.5,"per 1,000"
2001,New Mexico,15-17 years,37.9,"1,650","145,324",24.5,"per 1,000"
2001,New York,15-17 years,17.3,"6,532","145,324",24.5,"per 1,000"
2001,North Carolina,15-17 years,30.5,"4,728","145,324",24.5,"per 1,000"
2001,North Dakota,15-17 years,11.7,174,"145,324",24.5,"per 1,000"
2001,Ohio,15-17 years,21.9,"5,253","145,324",24.5,"per 1,000"
2001,Oklahoma,15-17 years,30.5,"2,325","145,324",24.5,"per 1,000"
2001,Oregon,15-17 years,20.6,"1,477","145,324",24.5,"per 1,000"
2001,Pennsylvania,15-17 years,17.8,"4,384","145,324",24.5,"per 1,000"
2001,Rhode Island,15-17 years,21.2,424,"145,324",24.5,"per 1,000"
2001,South Carolina,15-17 years,31.3,"2,624","145,324",24.5,"per 1,000"
2001,South Dakota,15-17 years,18.6,337,"145,324",24.5,"per 1,000"
2001,Tennessee,15-17 years,29.9,"3,417","145,324",24.5,"per 1,000"
2001,Texas,15-17 years,38.9,"18,701","145,324",24.5,"per 1,000"
2001,Total U.S.,15-17 years,24.5,"145,324","145,324",24.5,"per 1,000"
2001,Utah,15-17 years,18.2,"1,086","145,324",24.5,"per 1,000"
2001,Vermont,15-17 years,10.2,135,"145,324",24.5,"per 1,000"
2001,Virginia,15-17 years,20.6,"2,914","145,324",24.5,"per 1,000"
2001,Washington,15-17 years,17.6,"2,253","145,324",24.5,"per 1,000"
2001,West Virginia,15-17 years,22.8,784,"145,324",24.5,"per 1,000"
2001,Wisconsin,15-17 years,18,"2,170","145,324",24.5,"per 1,000"
2001,Wyoming,15-17 years,18.3,220,"145,324",24.5,"per 1,000"
2002,Alabama,15-17 years,30.9,"2,904","138,731",23.1,"per 1,000"
2002,Alaska,15-17 years,19.6,318,"138,731",23.1,"per 1,000"
2002,Arizona,15-17 years,35.6,"3,979","138,731",23.1,"per 1,000"
2002,Arkansas,15-17 years,31.4,"1,788","138,731",23.1,"per 1,000"
2002,California,15-17 years,22.5,"16,667","138,731",23.1,"per 1,000"
2002,Colorado,15-17 years,26.3,"2,440","138,731",23.1,"per 1,000"
2002,Connecticut,15-17 years,14.4,986,"138,731",23.1,"per 1,000"
2002,Delaware,15-17 years,23.8,384,"138,731",23.1,"per 1,000"
2002,District of Columbia,15-17 years,41.5,348,"138,731",23.1,"per 1,000"
2002,Florida,15-17 years,23.5,"7,436","138,731",23.1,"per 1,000"
2002,Georgia,15-17 years,31.3,"5,551","138,731",23.1,"per 1,000"
2002,Hawaii,15-17 years,17.5,414,"138,731",23.1,"per 1,000"
2002,Idaho,15-17 years,18.3,582,"138,731",23.1,"per 1,000"
2002,Illinois,15-17 years,23.2,"6,084","138,731",23.1,"per 1,000"
2002,Indiana,15-17 years,22.6,"2,939","138,731",23.1,"per 1,000"
2002,Iowa,15-17 years,16,"1,008","138,731",23.1,"per 1,000"
2002,Kansas,15-17 years,21,"1,275","138,731",23.1,"per 1,000"
2002,Kentucky,15-17 years,25.2,"2,068","138,731",23.1,"per 1,000"
2002,Louisiana,15-17 years,31.1,"3,247","138,731",23.1,"per 1,000"
2002,Maine,15-17 years,11.4,315,"138,731",23.1,"per 1,000"
2002,Maryland,15-17 years,19.9,"2,245","138,731",23.1,"per 1,000"
2002,Massachusetts,15-17 years,12.2,"1,498","138,731",23.1,"per 1,000"
2002,Michigan,15-17 years,17.9,"3,853","138,731",23.1,"per 1,000"
2002,Minnesota,15-17 years,13.9,"1,571","138,731",23.1,"per 1,000"
2002,Mississippi,15-17 years,37.1,"2,384","138,731",23.1,"per 1,000"
2002,Missouri,15-17 years,21.9,"2,661","138,731",23.1,"per 1,000"
2002,Montana,15-17 years,17.4,366,"138,731",23.1,"per 1,000"
2002,Nebraska,15-17 years,18,701,"138,731",23.1,"per 1,000"
2002,Nevada,15-17 years,28.7,"1,186","138,731",23.1,"per 1,000"
2002,New Hampshire,15-17 years,8.2,222,"138,731",23.1,"per 1,000"
2002,New Jersey,15-17 years,14.8,"2,478","138,731",23.1,"per 1,000"
2002,New Mexico,15-17 years,37.3,"1,640","138,731",23.1,"per 1,000"
2002,New York,15-17 years,15.4,"5,875","138,731",23.1,"per 1,000"
2002,North Carolina,15-17 years,28.7,"4,591","138,731",23.1,"per 1,000"
2002,North Dakota,15-17 years,11.3,163,"138,731",23.1,"per 1,000"
2002,Ohio,15-17 years,20,"4,818","138,731",23.1,"per 1,000"
2002,Oklahoma,15-17 years,29.6,"2,235","138,731",23.1,"per 1,000"
2002,Oregon,15-17 years,18.2,"1,308","138,731",23.1,"per 1,000"
2002,Pennsylvania,15-17 years,17.1,"4,282","138,731",23.1,"per 1,000"
2002,Rhode Island,15-17 years,19.2,390,"138,731",23.1,"per 1,000"
2002,South Carolina,15-17 years,28.2,"2,384","138,731",23.1,"per 1,000"
2002,South Dakota,15-17 years,17.1,305,"138,731",23.1,"per 1,000"
2002,Tennessee,15-17 years,28,"3,232","138,731",23.1,"per 1,000"
2002,Texas,15-17 years,38.3,"18,726","138,731",23.1,"per 1,000"
2002,Total U.S.,15-17 years,23.1,"138,731","138,731",23.1,"per 1,000"
2002,Utah,15-17 years,16.8,998,"138,731",23.1,"per 1,000"
2002,Vermont,15-17 years,10.2,136,"138,731",23.1,"per 1,000"
2002,Virginia,15-17 years,18.9,"2,749","138,731",23.1,"per 1,000"
2002,Washington,15-17 years,16.7,"2,155","138,731",23.1,"per 1,000"
2002,West Virginia,15-17 years,21.5,736,"138,731",23.1,"per 1,000"
2002,Wisconsin,15-17 years,15.7,"1,899","138,731",23.1,"per 1,000"
2002,Wyoming,15-17 years,17.7,211,"138,731",23.1,"per 1,000"
